DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4_high_precision        CH4_high_range            CH4                       CH4_dry                   C2H6                      C2H6_dry                  C2C1ratio                 H2O                       CavityPressure            CavityTemp                GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           SpectrumID                GPS_ALTITUDE              GPS_TIME                  
2021-10-15                09:41:33.211              287.40385662              6897.692559               1634290893.212            0                         899                       1.9739897222E+00          0.0000000000E+00          1.9739897222E+00          2.0055696244E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4249865297E+00          4.4990772841E+02          1.9054986954E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990772841E+02          1.9054986954E+01          -1.5554530782E+00         1.9706031799E+01          1.8886589050E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:33.927              287.40386490              6897.692758               1634290893.927            0                         899                       1.9839756054E+00          0.0000000000E+00          1.9839756054E+00          2.0142543061E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3603813062E+00          4.4991802979E+02          1.9054986954E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4991802979E+02          1.9054986954E+01          -1.5591906309E+00         1.9706031799E+01          1.8885761261E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:34.591              287.40387258              6897.692942               1634290894.591            0                         899                       1.9831082189E+00          0.0000000000E+00          1.9831082189E+00          2.0139948121E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3878719007E+00          4.4971813739E+02          1.9054986954E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4971813739E+02          1.9054986954E+01          -1.5288881181E+00         1.9706031799E+01          1.8882524985E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:35.315              287.40388097              6897.693143               1634290895.316            0                         899                       1.9781010708E+00          0.0000000000E+00          1.9781010708E+00          2.0102006461E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4450990021E+00          4.4961504147E+02          1.9052595280E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4961504147E+02          1.9052595280E+01          -1.6327967261E+00         1.9706031799E+01          1.8874210899E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:36.038              287.40388933              6897.693344               1634290896.038            0                         899                       1.9788130399E+00          0.0000000000E+00          1.9788130399E+00          2.0101023177E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4086889125E+00          4.4962207031E+02          1.9052179337E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4962207031E+02          1.9052179337E+01          -1.6063926220E+00         1.9706031799E+01          1.8882520676E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:36.762              287.40389771              6897.693545               1634290896.762            0                         899                       1.9798961408E+00          0.0000000000E+00          1.9798961408E+00          2.0105941016E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3817289121E+00          4.4963357356E+02          1.9052179337E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4963357356E+02          1.9052179337E+01          -1.5981940693E+00         1.9706031799E+01          1.8879044403E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:37.463              287.40390583              6897.693740               1634290897.464            0                         899                       1.9809504221E+00          0.0000000000E+00          1.9809504221E+00          2.0112549260E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3635710737E+00          4.4964947510E+02          1.9052179337E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4964947510E+02          1.9052179337E+01          -1.5868607759E+00         1.9706031799E+01          1.8874238968E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:38.128              287.40391353              6897.693925               1634290898.129            0                         899                       1.9765391156E+00          0.0000000000E+00          1.9765391156E+00          2.0070508339E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3757705726E+00          4.4972710654E+02          1.9052179337E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4972710654E+02          1.9052179337E+01          -1.5097984237E+00         1.9706031799E+01          1.8878861345E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:38.730              287.40392050              6897.694092               1634290898.731            0                         899                       1.9830507188E+00          0.0000000000E+00          1.9830507188E+00          2.0137452403E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3794121977E+00          4.4974698893E+02          1.9052179337E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4974698893E+02          1.9052179337E+01          -1.4908292294E+00         1.9706031799E+01          1.8879999161E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:39.354              287.40392771              6897.694265               1634290899.354            0                         899                       1.9798454471E+00          0.0000000000E+00          1.9798454471E+00          2.0100547248E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3600979368E+00          4.4973278583E+02          1.9052179337E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4973278583E+02          1.9052179337E+01          -1.5117274125E+00         1.9706031799E+01          1.8884267854E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:40.036              287.40393561              6897.694455               1634290900.037            0                         899                       1.9743726441E+00          0.0000000000E+00          1.9743726441E+00          2.0049099123E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3783929433E+00          4.4973758989E+02          1.9051660914E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4973758989E+02          1.9051660914E+01          -1.5264566798E+00         1.9755222368E+01          1.8884534459E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
