DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4_high_precision        CH4_high_range            CH4                       CH4_dry                   C2H6                      C2H6_dry                  C2C1ratio                 H2O                       CavityPressure            CavityTemp                GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           SpectrumID                GPS_ALTITUDE              GPS_TIME                  
2021-10-15                14:59:02.486              287.62433434              6902.984024               1634309942.487            0                         899                       1.9702015650E+00          1.9206741392E+00          1.9206741392E+00          1.9545503953E+00          -8.8128178427E-03         -8.9682555967E-03         -4.5883982415E-03         1.5685062628E+00          4.5005701674E+02          2.7846063614E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5005701674E+02          2.7846063614E+01          -1.5047990226E+00         3.0912256241E+01          1.8795366047E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:03.082              287.62434123              6902.984189               1634309943.082            0                         899                       1.9702015650E+00          1.9673374628E+00          1.9673374628E+00          2.0020018743E+00          6.6502227886E-03          6.7673994619E-03          3.3803162468E-03          1.5669569806E+00          4.5006121826E+02          2.7846063614E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5006121826E+02          2.7846063614E+01          -1.4843186140E+00         3.0912256241E+01          1.8796453476E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:03.677              287.62434811              6902.984355               1634309943.677            0                         899                       1.9702015650E+00          1.9046595722E+00          1.9046595722E+00          1.9383124251E+00          1.8344300418E-03          1.8668420304E-03          9.6312751558E-04          1.5712157717E+00          4.5002535142E+02          2.7846063614E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5002535142E+02          2.7846063614E+01          -1.4843186140E+00         3.0912256241E+01          1.8796453476E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:04.263              287.62435491              6902.984518               1634309944.264            0                         899                       1.9702015650E+00          1.9664758279E+00          1.9664758279E+00          2.0007764497E+00          -9.0682400727E-03         -9.2264145434E-03         -4.6114170050E-03         1.5514620197E+00          4.5003502509E+02          2.7846063614E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5003502509E+02          2.7846063614E+01          -1.6099928152E+00         3.0912256241E+01          1.8789892512E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:04.823              287.62436139              6902.984673               1634309944.824            0                         899                       1.9702015650E+00          1.9752887237E+00          1.9752887237E+00          2.0100162397E+00          2.6163968175E-03          2.6623956435E-03          1.3245642453E-03          1.5635503663E+00          4.5002966410E+02          2.7846132127E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5002966410E+02          2.7846132127E+01          -1.6145631691E+00         3.0912256241E+01          1.8796437257E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:05.411              287.62436819              6902.984837               1634309945.412            0                         899                       1.9702015650E+00          1.9147987481E+00          1.9147987481E+00          1.9486728604E+00          9.2903175408E-03          9.4546696741E-03          4.8518506448E-03          1.5731375859E+00          4.5001365510E+02          2.7846155167E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5001365510E+02          2.7846155167E+01          -1.6096478701E+00         3.0912256241E+01          1.8798974991E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:06.025              287.62437529              6902.985007               1634309946.025            0                         899                       1.9702015650E+00          1.9262951216E+00          1.9262951216E+00          1.9600193308E+00          -2.0314344298E-03         -2.0669993435E-03         -1.0545811008E-03         1.5571094559E+00          4.4995814383E+02          2.7846155167E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4995814383E+02          2.7846155167E+01          -1.5446279909E+00         3.0912256241E+01          1.8798230140E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:06.608              287.62438204              6902.985169               1634309946.608            0                         899                       1.9702015650E+00          1.8784871113E+00          1.8784871113E+00          1.9116814314E+00          1.0263876314E-02          1.0445246947E-02          5.4639056356E-03          1.5713972087E+00          4.4999501735E+02          2.7846155167E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4999501735E+02          2.7846155167E+01          -1.5315529005E+00         3.0912256241E+01          1.8794922267E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:07.184              287.62438872              6902.985329               1634309947.185            0                         899                       1.9702015650E+00          1.8313485222E+00          1.8313485222E+00          1.8637364132E+00          -9.6450327503E-03         -9.8156077475E-03         -5.2666287347E-03         1.5726638361E+00          4.5002983770E+02          2.7846155167E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5002983770E+02          2.7846155167E+01          -1.5429141521E+00         3.0912256241E+01          1.8792852402E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:07.756              287.62439534              6902.985488               1634309947.757            0                         899                       1.9702015650E+00          1.9062688585E+00          1.9062688585E+00          1.9397726091E+00          -3.9893590299E-03         -4.0594742653E-03         -2.0927578038E-03         1.5630768324E+00          4.5001746475E+02          2.7846155167E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5001746475E+02          2.7846155167E+01          -1.5433991879E+00         3.0912256241E+01          1.8793818139E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:08.344              287.62440213              6902.985651               1634309948.344            0                         899                       1.9702015650E+00          1.8605643703E+00          1.8605643703E+00          1.8936007801E+00          -1.9425943683E-02         -1.9770873128E-02         -1.0440887718E-02         1.5788546188E+00          4.5000520537E+02          2.7846155167E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5000520537E+02          2.7846155167E+01          -1.5445417166E+00         3.0912256241E+01          1.8796092987E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:08.917              287.62440876              6902.985810               1634309948.917            0                         899                       1.9702015650E+00          1.9702991194E+00          1.9702991194E+00          2.0048554604E+00          -6.2279256003E-03         -6.3371548633E-03         -3.1609036104E-03         1.5598484487E+00          4.4997303620E+02          2.7846155167E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4997303620E+02          2.7846155167E+01          -1.5555903651E+00         3.0912256241E+01          1.8796033619E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:09.483              287.62441531              6902.985968               1634309949.483            0                         899                       1.9702015650E+00          1.9360206929E+00          1.9360206929E+00          1.9702110977E+00          5.9959684812E-04          6.1018581500E-04          3.0970580549E-04          1.5704684084E+00          4.4998057566E+02          2.7846165676E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4998057566E+02          2.7846165676E+01          -1.6133774882E+00         3.0912256241E+01          1.8796137374E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:10.045              287.62442182              6902.986124               1634309950.045            0                         899                       1.9702015650E+00          1.9247010318E+00          1.9247010318E+00          1.9586323453E+00          2.7162409063E-03          2.7641265883E-03          1.4112534162E-03          1.5677812688E+00          4.5008451469E+02          2.7846277237E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5008451469E+02          2.7846277237E+01          -1.6356903315E+00         3.0912256241E+01          1.8800415039E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:10.609              287.62442836              6902.986281               1634309950.610            0                         899                       1.9702015650E+00          1.9556743111E+00          1.9556743111E+00          1.9899302754E+00          -1.0845329184E-02         -1.1035298039E-02         -5.5455702018E-03         1.5578873813E+00          4.4998681641E+02          2.7846277237E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4998681641E+02          2.7846277237E+01          -1.6356903315E+00         3.0912256241E+01          1.8800415039E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:11.217              287.62443539              6902.986449               1634309951.218            0                         899                       1.9702015650E+00          1.7830142100E+00          1.7830142100E+00          1.8144530724E+00          -1.3004748494E-02         -1.3234053732E-02         -7.2936875215E-03         1.5680460195E+00          4.5000873611E+02          2.7846277237E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5000873611E+02          2.7846277237E+01          -1.5152440071E+00         3.0912256241E+01          1.8798254013E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:11.848              287.62444269              6902.986624               1634309951.848            0                         899                       1.9702015650E+00          1.8686678539E+00          1.8686678539E+00          1.9015780730E+00          -7.3449340974E-03         -7.4742900926E-03         -3.9305722962E-03         1.5662256568E+00          4.4998778569E+02          2.7846277237E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4998778569E+02          2.7846277237E+01          -1.5274891348E+00         3.0912256241E+01          1.8794438305E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:12.444              287.62444958              6902.986790               1634309952.444            0                         899                       1.9702015650E+00          1.9666835907E+00          1.9666835907E+00          2.0012751829E+00          -5.3612759396E-03         -5.4555743170E-03         -2.7260490529E-03         1.5642330782E+00          4.5002305553E+02          2.7846277237E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5002305553E+02          2.7846277237E+01          -1.6304516895E+00         3.0912256241E+01          1.8764630501E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:13.036              287.62445645              6902.986955               1634309953.037            0                         899                       1.9702015650E+00          1.9495346197E+00          1.9495346197E+00          1.9839896907E+00          -6.7509651191E-03         -6.8702782002E-03         -3.4628598286E-03         1.5716341580E+00          4.4996539569E+02          2.7846277237E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4996539569E+02          2.7846277237E+01          -1.6259244680E+00         3.0912256241E+01          1.8795013428E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:13.621              287.62446321              6902.987117               1634309953.621            0                         899                       1.9702015650E+00          2.0097656919E+00          2.0097656919E+00          2.0451160650E+00          -1.5265610444E-03         -1.5534121857E-03         -7.5957165086E-04         1.5642773736E+00          4.5002706909E+02          2.7846277237E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5002706909E+02          2.7846277237E+01          -1.6259244680E+00         3.0912256241E+01          1.8795013428E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:14.194              287.62446984              6902.987276               1634309954.194            0                         899                       1.9702015650E+00          1.8868348090E+00          1.8868348090E+00          1.9203559061E+00          5.7366248078E-03          5.8385404372E-03          3.0403428962E-03          1.5796985530E+00          4.5001925659E+02          2.7846277237E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.5001925659E+02          2.7846277237E+01          -2.0149338245E+00         3.0912256241E+01          1.8727672577E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:14.766              287.62447647              6902.987435               1634309954.767            0                         899                       1.9702015650E+00          1.8574886265E+00          1.8574886265E+00          1.8904304975E+00          -7.2939250923E-03         -7.4232801451E-03         -3.9267670274E-03         1.5769766723E+00          4.4998957491E+02          2.7846387989E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4998957491E+02          2.7846387989E+01          -1.5778170382E+00         3.0912256241E+01          1.8725711911E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:15.348              287.62448321              6902.987597               1634309955.349            0                         899                       1.9702015650E+00          1.9538663197E+00          1.9538663197E+00          1.9884116805E+00          -6.3219033642E-03         -6.4336778650E-03         -3.2355864372E-03         1.5722483552E+00          4.4995777843E+02          2.7846399307E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4995777843E+02          2.7846399307E+01          -1.5303456381E+00         3.0912256241E+01          1.8755895109E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:15.938              287.62449003              6902.987761               1634309955.939            0                         899                       1.9702015650E+00          1.9493903249E+00          1.9493903249E+00          1.9838628332E+00          -1.0180115249E-03         -1.0360137743E-03         -5.2222046654E-04         1.5725300966E+00          4.4995147705E+02          2.7846399307E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4995147705E+02          2.7846399307E+01          -1.5298929214E+00         3.0912256241E+01          1.8760803223E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:16.515              287.62449670              6902.987921               1634309956.515            0                         899                       1.9702015650E+00          1.9036682273E+00          1.9036682273E+00          1.9367887839E+00          -1.1439843960E-02         -1.1638877590E-02         -6.0093685419E-03         1.5475799240E+00          4.4992235843E+02          2.7846399307E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4992235843E+02          2.7846399307E+01          -1.5298929214E+00         3.0912256241E+01          1.8760803223E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:17.099              287.62450347              6902.988083               1634309957.100            0                         899                       1.9702015650E+00          1.8963366977E+00          1.8963366977E+00          1.9296652400E+00          -8.1091369512E-03         -8.2516568495E-03         -4.2762115825E-03         1.5630471049E+00          4.4992231296E+02          2.7846399307E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4992231296E+02          2.7846399307E+01          -1.5881003670E+00         3.0912256241E+01          1.8777028974E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:17.706              287.62451049              6902.988252               1634309957.706            0                         899                       1.9702015650E+00          1.9771294697E+00          1.9771294697E+00          2.0120086383E+00          -1.1534424451E-02         -1.1737906894E-02         -5.8339247012E-03         1.5688232092E+00          4.4993127401E+02          2.7846399307E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4993127401E+02          2.7846399307E+01          -1.8398370024E+00         3.0912256241E+01          1.8730746894E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:18.311              287.62451749              6902.988420               1634309958.311            0                         899                       1.9702015650E+00          1.9540945969E+00          1.9540945969E+00          1.9885557396E+00          -2.4860615493E-03         -2.5299041155E-03         -1.2722319345E-03         1.5683017481E+00          4.4993958914E+02          2.7846399307E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4993958914E+02          2.7846399307E+01          -1.9140192270E+00         3.0912256241E+01          1.8713628769E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:18.910              287.62452442              6902.988586               1634309958.910            0                         899                       1.9702015650E+00          1.8792937969E+00          1.8792937969E+00          1.9123609199E+00          3.0912431555E-03          3.1456351392E-03          1.6448961629E-03          1.5648195848E+00          4.4998239985E+02          2.7846399307E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4998239985E+02          2.7846399307E+01          -1.8667417512E+00         3.0912256241E+01          1.8713385260E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:19.502              287.62453127              6902.988751               1634309959.502            0                         899                       1.9702015650E+00          1.9717235705E+00          1.9717235705E+00          2.0065026256E+00          -2.4825919923E-03         -2.5263822096E-03         -1.2590973854E-03         1.5686128493E+00          4.4995992335E+02          2.7846399307E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4995992335E+02          2.7846399307E+01          -1.8440300226E+00         3.0912256241E+01          1.8713268280E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:20.091              287.62453809              6902.988914               1634309960.091            0                         899                       1.9702015650E+00          1.9814818274E+00          1.9814818274E+00          2.0164519486E+00          1.1063149982E-02          1.1258397645E-02          5.5832709788E-03          1.5694481847E+00          4.4992770285E+02          2.7846516729E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4992770285E+02          2.7846516729E+01          -1.8127165662E+00         3.0912256241E+01          1.8750876850E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:20.680              287.62454491              6902.989078               1634309960.680            0                         899                       1.9702015650E+00          1.8905031692E+00          1.8905031692E+00          1.9238786205E+00          -4.9832372577E-03         -5.0712126680E-03         -2.6359317132E-03         1.5699549830E+00          4.4993878376E+02          2.7846612930E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4993878376E+02          2.7846612930E+01          -1.8142256626E+00         3.0912256241E+01          1.8778469187E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:21.280              287.62455186              6902.989245               1634309961.281            0                         899                       1.9702015650E+00          1.9534637509E+00          1.9534637509E+00          1.9878503001E+00          2.5865090859E-03          2.6320390436E-03          1.3240630059E-03          1.5654624034E+00          4.4997786445E+02          2.7846612930E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4997786445E+02          2.7846612930E+01          -1.9237850904E+00         3.0912256241E+01          1.8765483856E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:21.861              287.62455859              6902.989406               1634309961.862            0                         899                       1.9702015650E+00          1.9055677376E+00          1.9055677376E+00          1.9393462803E+00          -6.2701836845E-03         -6.3813304377E-03         -3.2904543673E-03         1.5762433566E+00          4.4995314076E+02          2.7846612930E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4995314076E+02          2.7846612930E+01          -1.8053436311E+00         3.0912256241E+01          1.8777627515E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:22.438              287.62456527              6902.989566               1634309962.439            0                         899                       1.9702015650E+00          1.9105992701E+00          1.9105992701E+00          1.9442353091E+00          -1.1572330973E-02         -1.1776061489E-02         -6.0569116475E-03         1.5656466145E+00          4.4993154644E+02          2.7846612930E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4993154644E+02          2.7846612930E+01          -1.6568498611E+00         3.0912256241E+01          1.8792852402E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:23.005              287.62457182              6902.989724               1634309963.005            0                         899                       1.9702015650E+00          1.9164218255E+00          1.9164218255E+00          1.9500839551E+00          -2.4717937167E-02         -2.5152110058E-02         -1.2897962671E-02         1.5621617526E+00          4.4990808550E+02          2.7846612930E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990808550E+02          2.7846612930E+01          -1.6156950202E+00         3.0912256241E+01          1.8789561354E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:23.589              287.62457859              6902.989886               1634309963.590            0                         899                       1.9702015650E+00          1.9503978648E+00          1.9503978648E+00          1.9850008125E+00          -3.1254226919E-03         -3.1808723209E-03         -1.6024539138E-03         1.5775754144E+00          4.4996332232E+02          2.7846612930E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4996332232E+02          2.7846612930E+01          -1.5458999383E+00         3.0912256241E+01          1.8778386261E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:24.186              287.62458549              6902.990052               1634309964.186            0                         899                       1.9702015650E+00          2.0042234656E+00          2.0042234656E+00          2.0394467883E+00          5.3443393724E-03          5.4382637242E-03          2.6665386690E-03          1.5629880729E+00          4.4997912618E+02          2.7846612930E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4997912618E+02          2.7846612930E+01          -1.6356903315E+00         3.0912256241E+01          1.8764764786E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:24.789              287.62459247              6902.990219               1634309964.789            0                         899                       1.9702015650E+00          1.9326062491E+00          1.9326062491E+00          1.9667890670E+00          -9.7291797764E-03         -9.9012638629E-03         -5.0342276297E-03         1.5728517802E+00          4.4992405933E+02          2.7846658404E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4992405933E+02          2.7846658404E+01          -1.6418883658E+00         3.0912256241E+01          1.8770249676E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:25.414              287.62459970              6902.990393               1634309965.414            0                         899                       1.9702015650E+00          1.9781383659E+00          1.9781383659E+00          2.0128918478E+00          5.1003097809E-03          5.1899160121E-03          2.5783382339E-03          1.5624840895E+00          4.4996757901E+02          2.7846887589E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4996757901E+02          2.7846887589E+01          -1.6604501570E+00         3.0912256241E+01          1.8798351591E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:26.009              287.62460660              6902.990558               1634309966.010            0                         899                       1.9702015650E+00          1.9012982800E+00          1.9012982800E+00          1.9348485101E+00          4.2491190140E-03          4.3240987907E-03          2.2348513428E-03          1.5692287541E+00          4.4992082285E+02          2.7846887589E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4992082285E+02          2.7846887589E+01          -1.5933713913E+00         3.0912256241E+01          1.8800775528E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:26.589              287.62461331              6902.990719               1634309966.590            0                         899                       1.9702015650E+00          1.8760837686E+00          1.8760837686E+00          1.9093306010E+00          -7.7908471686E-03         -7.9289118937E-03         -4.1527181776E-03         1.5758209238E+00          4.4990972031E+02          2.7846887589E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990972031E+02          2.7846887589E+01          -1.5769870613E+00         3.0912256241E+01          1.8800393806E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
2021-10-15                14:59:27.158              287.62461990              6902.990877               1634309967.159            0                         899                       1.9702015650E+00          1.8879156425E+00          1.8879156425E+00          1.9212497185E+00          -6.8031970045E-03         -6.9233179891E-03         -3.6035492537E-03         1.5701542757E+00          4.4989122363E+02          2.7846887589E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4989122363E+02          2.7846887589E+01          -1.4696696997E+00         3.0912256241E+01          1.8797893524E+01          1.7000000000E+02          0.0000000000E+00          0.0000000000E+00          
