DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2021-10-15                23:00:33.226              287.95871789              6911.009229               288.95871789              1634338833.226            0                         963                       1.4001325989E+02          4.5000205994E+01          3.9250000000E+01          4.4953361511E+01          4.5001060486E+01          3.0000000000E+00          0.0000000000E+00          5.2958257812E+04          0.0000000000E+00          5.5391564194E+02          5.6233899874E+02          2.2886055510E+00          2.3170782247E+00          9.6725402543E-01          
2021-10-15                23:00:34.779              287.95873587              6911.009661               288.95873587              1634338834.779            0                         963                       1.3998575951E+02          4.5000156584E+01          3.9250000000E+01          4.4953312102E+01          4.5001022056E+01          2.0000000000E+00          0.0000000000E+00          5.2947638620E+04          0.0000000000E+00          5.5391564194E+02          5.6233899874E+02          2.2885521626E+00          2.3170782247E+00          9.6725402543E-01          
2021-10-15                23:00:35.684              287.95874635              6911.009912               288.95874635              1634338835.685            0                         963                       1.3999324121E+02          4.4999931335E+01          3.9250000000E+01          4.4953086853E+01          4.5000846863E+01          1.0000000000E+00          0.0000000000E+00          5.2947015385E+04          0.0000000000E+00          5.5423892994E+02          5.6233899874E+02          2.2885521626E+00          2.3170782247E+00          9.6725402543E-01          
2021-10-15                23:00:36.190              287.95875221              6911.010053               288.95875221              1634338836.191            0                         963                       1.4001456686E+02          4.4999931335E+01          3.9250000000E+01          4.4953086853E+01          4.5000846863E+01          3.0000000000E+00          0.0000000000E+00          5.2953389123E+04          0.0000000000E+00          5.5423892994E+02          5.6267288117E+02          2.2885521626E+00          2.3170433464E+00          9.6811601740E-01          
2021-10-15                23:00:37.770              287.95877050              6911.010492               288.95877050              1634338837.771            0                         963                       1.4002815255E+02          4.4999931335E+01          3.9250000000E+01          4.4953086853E+01          4.5000846863E+01          2.0000000000E+00          0.0000000000E+00          5.2964170873E+04          0.0000000000E+00          5.5423892994E+02          5.6267288117E+02          2.2889571234E+00          2.3170433464E+00          9.6811601740E-01          
2021-10-15                23:00:38.688              287.95878112              6911.010747               288.95878112              1634338838.689            0                         963                       1.4001503412E+02          4.4999931335E+01          3.9250000000E+01          4.4953086853E+01          4.5000846863E+01          1.0000000000E+00          0.0000000000E+00          5.2966538998E+04          0.0000000000E+00          5.5383986065E+02          5.6267288117E+02          2.2889571234E+00          2.3170433464E+00          9.6811601740E-01          
2021-10-15                23:00:39.194              287.95878698              6911.010887               288.95878698              1634338839.195            0                         963                       1.4000410461E+02          4.4999931335E+01          3.9250000000E+01          4.4953086853E+01          4.5000846863E+01          3.0000000000E+00          0.0000000000E+00          5.2965199219E+04          0.0000000000E+00          5.5383986065E+02          5.6227811716E+02          2.2889571234E+00          2.3174884247E+00          9.6960927615E-01          
2021-10-15                23:00:40.765              287.95880515              6911.011324               288.95880515              1634338840.765            0                         963                       1.3999054986E+02          4.5000022888E+01          3.9250000000E+01          4.4953056335E+01          4.5000816345E+01          2.0000000000E+00          0.0000000000E+00          5.2959609211E+04          0.0000000000E+00          5.5383986065E+02          5.6227811716E+02          2.2883993761E+00          2.3174884247E+00          9.6960927615E-01          
2021-10-15                23:00:41.681              287.95881576              6911.011578               288.95881576              1634338841.682            0                         963                       1.3996587553E+02          4.5000022888E+01          3.9250000000E+01          4.4953056335E+01          4.5000816345E+01          1.0000000000E+00          0.0000000000E+00          5.2950445960E+04          0.0000000000E+00          5.5360272999E+02          5.6227811716E+02          2.2883993761E+00          2.3174884247E+00          9.6960927615E-01          
2021-10-15                23:00:42.194              287.95882170              6911.011721               288.95882170              1634338842.195            0                         963                       1.3997921753E+02          4.5000022888E+01          3.9250000000E+01          4.4953056335E+01          4.5000816345E+01          3.0000000000E+00          0.0000000000E+00          5.2950765625E+04          0.0000000000E+00          5.5360272999E+02          5.6202886506E+02          2.2883993761E+00          2.3168949624E+00          9.6618436437E-01          
