DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2021-10-15                02:47:58.138              287.11664513              6890.799483               288.11664513              1634266078.139            0                         963                       1.3998257143E+02          4.4999351501E+01          3.9687500000E+01          4.4950462341E+01          4.4999931335E+01          1.0000000000E+00          0.0000000000E+00          5.2148038696E+04          0.0000000000E+00          4.1661760149E+02          4.2539538070E+02          2.0831794669E+00          2.1192781326E+00          1.3347089202E+00          
2021-10-15                02:47:58.645              287.11665100              6890.799624               288.11665100              1634266078.646            0                         963                       1.3998078918E+02          4.4999351501E+01          3.9687500000E+01          4.4950462341E+01          4.4999931335E+01          3.0000000000E+00          0.0000000000E+00          5.2146574219E+04          0.0000000000E+00          4.1661760149E+02          4.2541516941E+02          2.0831794669E+00          2.1191620962E+00          1.3387619975E+00          
2021-10-15                02:48:00.224              287.11666927              6890.800062               288.11666927              1634266080.225            0                         963                       1.4001186766E+02          4.4999376746E+01          3.9625000000E+01          4.4950462341E+01          4.4999906091E+01          2.0000000000E+00          0.0000000000E+00          5.2145697848E+04          0.0000000000E+00          4.1661760149E+02          4.2541516941E+02          2.0825956758E+00          2.1191620962E+00          1.3387619975E+00          
2021-10-15                02:48:01.140              287.11667986              6890.800317               288.11667986              1634266081.140            0                         963                       1.3997605820E+02          4.4999382019E+01          3.9663674033E+01          4.4950462341E+01          4.4999900818E+01          1.0000000000E+00          0.0000000000E+00          5.2134090426E+04          0.0000000000E+00          4.1662792273E+02          4.2541516941E+02          2.0825956758E+00          2.1191620962E+00          1.3387619975E+00          
2021-10-15                02:48:01.645              287.11668572              6890.800457               288.11668572              1634266081.646            0                         963                       1.3997274780E+02          4.4999382019E+01          3.9625000000E+01          4.4950462341E+01          4.4999900818E+01          3.0000000000E+00          0.0000000000E+00          5.2128929688E+04          0.0000000000E+00          4.1662792273E+02          4.2545202313E+02          2.0825956758E+00          2.1186757437E+00          1.3425740914E+00          
2021-10-15                02:48:03.206              287.11670377              6890.800891               288.11670377              1634266083.206            0                         963                       1.4000158183E+02          4.4999382019E+01          3.9625000000E+01          4.4950462341E+01          4.4999900818E+01          2.0000000000E+00          0.0000000000E+00          5.2135350260E+04          0.0000000000E+00          4.1662792273E+02          4.2545202313E+02          2.0825163981E+00          2.1186757437E+00          1.3425740914E+00          
2021-10-15                02:48:04.114              287.11671428              6890.801143               288.11671428              1634266084.114            0                         963                       1.4000128472E+02          4.4999382019E+01          3.9601606145E+01          4.4950462341E+01          4.4999900818E+01          1.0000000000E+00          0.0000000000E+00          5.2136344797E+04          0.0000000000E+00          4.1656651719E+02          4.2545202313E+02          2.0825163981E+00          2.1186757437E+00          1.3425740914E+00          
2021-10-15                02:48:04.615              287.11672009              6890.801282               288.11672009              1634266084.616            0                         963                       1.3999345398E+02          4.4999382019E+01          3.9562500000E+01          4.4950462341E+01          4.4999900818E+01          3.0000000000E+00          0.0000000000E+00          5.2134769531E+04          0.0000000000E+00          4.1656651719E+02          4.2540770643E+02          2.0825163981E+00          2.1186702404E+00          1.3442586171E+00          
2021-10-15                02:48:06.183              287.11673823              6890.801718               288.11673823              1634266086.183            0                         963                       1.4002633239E+02          4.4999137878E+01          3.9625000000E+01          4.4950553894E+01          4.4999931335E+01          2.0000000000E+00          0.0000000000E+00          5.2147471147E+04          0.0000000000E+00          4.1656651719E+02          4.2540770643E+02          2.0823042943E+00          2.1186702404E+00          1.3442586171E+00          
2021-10-15                02:48:07.092              287.11674876              6890.801970               288.11674876              1634266087.093            0                         963                       1.4000885734E+02          4.4999137878E+01          3.9625000000E+01          4.4950553894E+01          4.4999931335E+01          1.0000000000E+00          0.0000000000E+00          5.2148720910E+04          0.0000000000E+00          4.1659897035E+02          4.2540770643E+02          2.0823042943E+00          2.1186702404E+00          1.3442586171E+00          
2021-10-15                02:48:07.595              287.11675458              6890.802110               288.11675458              1634266087.596            0                         963                       1.4000616455E+02          4.4999137878E+01          3.9625000000E+01          4.4950553894E+01          4.4999931335E+01          3.0000000000E+00          0.0000000000E+00          5.2149367188E+04          0.0000000000E+00          4.1659897035E+02          4.2545593081E+02          2.0823042943E+00          2.1185160771E+00          1.3470818261E+00          
2021-10-15                02:48:09.174              287.11677285              6890.802548               288.11677285              1634266089.174            0                         963                       1.4000061602E+02          4.4999144110E+01          3.9625000000E+01          4.4950553894E+01          4.4999931335E+01          2.0000000000E+00          0.0000000000E+00          5.2148970059E+04          0.0000000000E+00          4.1659897035E+02          4.2545593081E+02          2.0819981824E+00          2.1185160771E+00          1.3470818261E+00          
2021-10-15                02:48:10.084              287.11678338              6890.802801               288.11678338              1634266090.084            0                         963                       1.4001162871E+02          4.4999229431E+01          3.9653314917E+01          4.4950553894E+01          4.4999931335E+01          1.0000000000E+00          0.0000000000E+00          5.2151842520E+04          0.0000000000E+00          4.1650200457E+02          4.2545593081E+02          2.0819981824E+00          2.1185160771E+00          1.3470818261E+00          
2021-10-15                02:48:10.589              287.11678924              6890.802942               288.11678924              1634266090.590            0                         963                       1.4002618408E+02          4.4999229431E+01          3.9687500000E+01          4.4950553894E+01          4.4999931335E+01          3.0000000000E+00          0.0000000000E+00          5.2157316406E+04          0.0000000000E+00          4.1650200457E+02          4.2537561501E+02          2.0819981824E+00          2.1182810981E+00          1.3498518266E+00          
2021-10-15                02:48:12.176              287.11680759              6890.803382               288.11680759              1634266092.176            0                         963                       1.4001791693E+02          4.4999229431E+01          3.9625000000E+01          4.4950553894E+01          4.4999931335E+01          2.0000000000E+00          0.0000000000E+00          5.2166171998E+04          0.0000000000E+00          4.1650200457E+02          4.2537561501E+02          2.0812679862E+00          2.1182810981E+00          1.3498518266E+00          
2021-10-15                02:48:13.098              287.11681826              6890.803638               288.11681826              1634266093.098            0                         963                       1.3998885442E+02          4.4999229431E+01          3.9625000000E+01          4.4950553894E+01          4.4999931335E+01          1.0000000000E+00          0.0000000000E+00          5.2160165573E+04          0.0000000000E+00          4.1639383136E+02          4.2537561501E+02          2.0812679862E+00          2.1182810981E+00          1.3498518266E+00          
2021-10-15                02:48:13.604              287.11682412              6890.803779               288.11682412              1634266093.604            0                         963                       1.4000053406E+02          4.4999229431E+01          3.9625000000E+01          4.4950553894E+01          4.4999931335E+01          3.0000000000E+00          0.0000000000E+00          5.2163347656E+04          0.0000000000E+00          4.1639383136E+02          4.2528612459E+02          2.0812679862E+00          2.1176239246E+00          1.3533565799E+00          
2021-10-15                02:48:15.197              287.11684257              6890.804222               288.11684257              1634266095.198            0                         963                       1.4000771877E+02          4.4999156770E+01          3.9625000000E+01          4.4950626555E+01          4.4999907115E+01          2.0000000000E+00          0.0000000000E+00          5.2165434090E+04          0.0000000000E+00          4.1639383136E+02          4.2528612459E+02          2.0808376284E+00          2.1176239246E+00          1.3533565799E+00          
2021-10-15                02:48:16.105              287.11685307              6890.804474               288.11685307              1634266096.105            0                         963                       1.3997791866E+02          4.4999137878E+01          3.9663756983E+01          4.4950645447E+01          4.4999900818E+01          1.0000000000E+00          0.0000000000E+00          5.2155238849E+04          0.0000000000E+00          4.1640315807E+02          4.2528612459E+02          2.0808376284E+00          2.1176239246E+00          1.3533565799E+00          
2021-10-15                02:48:16.605              287.11685887              6890.804613               288.11685887              1634266096.606            0                         963                       1.3996895423E+02          4.4999137878E+01          3.9634615385E+01          4.4950645447E+01          4.4999900818E+01          3.0000000000E+00          0.0000000000E+00          5.2144813702E+04          0.0000000000E+00          4.1640315807E+02          4.2532327955E+02          2.0808376284E+00          2.1172989062E+00          1.3581113924E+00          
