DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2021-10-15                16:59:56.697              287.70829510              6904.999083               288.70829510              1634317196.697            0                         963                       1.3999912565E+02          4.5000328064E+01          4.0062500000E+01          4.4952110291E+01          4.5000205994E+01          1.0000000000E+00          0.0000000000E+00          5.2923569287E+04          0.0000000000E+00          4.4111308950E+02          4.4705103234E+02          2.0156402127E+00          2.0375980333E+00          8.6212145678E-01          
2021-10-15                16:59:57.200              287.70830093              6904.999222               288.70830093              1634317197.200            0                         963                       1.3999543762E+02          4.5000328064E+01          4.0062500000E+01          4.4952110291E+01          4.5000205994E+01          3.0000000000E+00          0.0000000000E+00          5.2922488281E+04          0.0000000000E+00          4.4111308950E+02          4.4708502771E+02          2.0156402127E+00          2.0379662852E+00          8.6195380430E-01          
2021-10-15                16:59:58.765              287.70831904              6904.999657               288.70831904              1634317198.765            0                         963                       1.4001295415E+02          4.5000328064E+01          4.0062500000E+01          4.4952110291E+01          4.5000205994E+01          2.0000000000E+00          0.0000000000E+00          5.2925649194E+04          0.0000000000E+00          4.4111308950E+02          4.4708502771E+02          2.0158784075E+00          2.0379662852E+00          8.6195380430E-01          
2021-10-15                16:59:59.681              287.70832965              6904.999912               288.70832965              1634317199.682            0                         963                       1.3999141259E+02          4.5000671007E+01          4.0062500000E+01          4.4952053133E+01          4.5000110732E+01          1.0000000000E+00          0.0000000000E+00          5.2920553781E+04          0.0000000000E+00          4.4114288343E+02          4.4708502771E+02          2.0158784075E+00          2.0379662852E+00          8.6195380430E-01          
2021-10-15                17:00:00.188              287.70833552              6905.000052               288.70833552              1634317200.189            0                         963                       1.3998547363E+02          4.5000877380E+01          4.0062500000E+01          4.4952018738E+01          4.5000053406E+01          3.0000000000E+00          0.0000000000E+00          5.2919187500E+04          0.0000000000E+00          4.4114288343E+02          4.4711622974E+02          2.0158784075E+00          2.0382108735E+00          8.6240848703E-01          
2021-10-15                17:00:01.756              287.70835366              6905.000488               288.70835366              1634317201.756            0                         963                       1.4002955627E+02          4.5000877380E+01          4.0062500000E+01          4.4952018738E+01          4.5000053406E+01          2.0000000000E+00          0.0000000000E+00          5.2937355469E+04          0.0000000000E+00          4.4114288343E+02          4.4711622974E+02          2.0159077514E+00          2.0382108735E+00          8.6240848703E-01          
2021-10-15                17:00:02.677              287.70836433              6905.000744               288.70836433              1634317202.678            0                         963                       1.4001427944E+02          4.5000877380E+01          4.0062500000E+01          4.4952018738E+01          4.5000053406E+01          1.0000000000E+00          0.0000000000E+00          5.2938371525E+04          0.0000000000E+00          4.4119962625E+02          4.4711622974E+02          2.0159077514E+00          2.0382108735E+00          8.6240848703E-01          
2021-10-15                17:00:03.187              287.70837023              6905.000886               288.70837023              1634317203.188            0                         963                       1.4004742432E+02          4.5000877380E+01          4.0062500000E+01          4.4952018738E+01          4.5000053406E+01          3.0000000000E+00          0.0000000000E+00          5.2950265625E+04          0.0000000000E+00          4.4119962625E+02          4.4717861724E+02          2.0159077514E+00          2.0382587656E+00          8.6334666014E-01          
2021-10-15                17:00:04.743              287.70838824              6905.001318               288.70838824              1634317204.744            0                         963                       1.3999844247E+02          4.5000833461E+01          4.0062500000E+01          4.4951969328E+01          4.5000025956E+01          2.0000000000E+00          0.0000000000E+00          5.2940082300E+04          0.0000000000E+00          4.4119962625E+02          4.4717861724E+02          2.0156290263E+00          2.0382587656E+00          8.6334666014E-01          
2021-10-15                17:00:05.642              287.70839865              6905.001567               288.70839865              1634317205.643            0                         963                       1.3996678332E+02          4.5000633240E+01          4.0026885475E+01          4.4951744080E+01          4.4999900818E+01          1.0000000000E+00          0.0000000000E+00          5.2927206660E+04          0.0000000000E+00          4.4121760591E+02          4.4717861724E+02          2.0156290263E+00          2.0382587656E+00          8.6334666014E-01          
2021-10-15                17:00:06.144              287.70840444              6905.001707               288.70840444              1634317206.144            0                         963                       1.3998586684E+02          4.5000633240E+01          4.0040865385E+01          4.4951744080E+01          4.4999900818E+01          3.0000000000E+00          0.0000000000E+00          5.2929182843E+04          0.0000000000E+00          4.4121760591E+02          4.4719579131E+02          2.0156290263E+00          2.0379730298E+00          8.6210881165E-01          
2021-10-15                17:00:07.698              287.70842244              6905.002139               288.70842244              1634317207.699            0                         963                       1.4002769470E+02          4.5000633240E+01          4.0062500000E+01          4.4951744080E+01          4.4999900818E+01          2.0000000000E+00          0.0000000000E+00          5.2940207031E+04          0.0000000000E+00          4.4121760591E+02          4.4719579131E+02          2.0157698828E+00          2.0379730298E+00          8.6210881165E-01          
2021-10-15                17:00:08.598              287.70843286              6905.002389               288.70843286              1634317208.599            0                         963                       1.4002197752E+02          4.5000633240E+01          4.0047136872E+01          4.4951744080E+01          4.4999900818E+01          1.0000000000E+00          0.0000000000E+00          5.2941807503E+04          0.0000000000E+00          4.4127067847E+02          4.4719579131E+02          2.0157698828E+00          2.0379730298E+00          8.6210881165E-01          
2021-10-15                17:00:09.105              287.70843872              6905.002529               288.70843872              1634317209.105            0                         963                       1.4001675415E+02          4.5000633240E+01          4.0000000000E+01          4.4951744080E+01          4.4999900818E+01          3.0000000000E+00          0.0000000000E+00          5.2942460938E+04          0.0000000000E+00          4.4127067847E+02          4.4724491985E+02          2.0157698828E+00          2.0380980255E+00          8.6201490837E-01          
2021-10-15                17:00:10.667              287.70845679              6905.002963               288.70845679              1634317210.667            0                         963                       1.4002289881E+02          4.5000511169E+01          4.0000000000E+01          4.4951957703E+01          4.4999778748E+01          2.0000000000E+00          0.0000000000E+00          5.2950922509E+04          0.0000000000E+00          4.4127067847E+02          4.4724491985E+02          2.0154337903E+00          2.0380980255E+00          8.6201490837E-01          
2021-10-15                17:00:11.579              287.70846736              6905.003217               288.70846736              1634317211.580            0                         963                       1.3998990888E+02          4.5000511169E+01          4.0000000000E+01          4.4951957703E+01          4.4999778748E+01          1.0000000000E+00          0.0000000000E+00          5.2944387194E+04          0.0000000000E+00          4.4135497126E+02          4.4724491985E+02          2.0154337903E+00          2.0380980255E+00          8.6201490837E-01          
2021-10-15                17:00:12.088              287.70847325              6905.003358               288.70847325              1634317212.089            0                         963                       1.3998025337E+02          4.5000511169E+01          4.0000000000E+01          4.4951957703E+01          4.4999778748E+01          3.0000000000E+00          0.0000000000E+00          5.2937396785E+04          0.0000000000E+00          4.4135497126E+02          4.4732892234E+02          2.0154337903E+00          2.0377528638E+00          8.6170006064E-01          
2021-10-15                17:00:13.653              287.70849135              6905.003793               288.70849135              1634317213.653            0                         963                       1.3996714447E+02          4.5000511169E+01          4.0000000000E+01          4.4951957703E+01          4.4999778748E+01          2.0000000000E+00          0.0000000000E+00          5.2922664226E+04          0.0000000000E+00          4.4135497126E+02          4.4732892234E+02          2.0159227334E+00          2.0377528638E+00          8.6170006064E-01          
2021-10-15                17:00:14.568              287.70850194              6905.004047               288.70850194              1634317214.568            0                         963                       1.3999358111E+02          4.5000393820E+01          4.0000000000E+01          4.4951820795E+01          4.4999661398E+01          1.0000000000E+00          0.0000000000E+00          5.2932181910E+04          0.0000000000E+00          4.4138355464E+02          4.4732892234E+02          2.0159227334E+00          2.0377528638E+00          8.6170006064E-01          
2021-10-15                17:00:15.075              287.70850781              6905.004188               288.70850781              1634317215.075            0                         963                       1.4000059509E+02          4.5000328064E+01          4.0000000000E+01          4.4951744080E+01          4.4999595642E+01          3.0000000000E+00          0.0000000000E+00          5.2936957031E+04          0.0000000000E+00          4.4138355464E+02          4.4735248279E+02          2.0159227334E+00          2.0382270130E+00          8.6047031270E-01          
2021-10-15                17:00:16.627              287.70852578              6905.004619               288.70852578              1634317216.627            0                         963                       1.3999528689E+02          4.5000328064E+01          4.0000000000E+01          4.4951744080E+01          4.4999595642E+01          2.0000000000E+00          0.0000000000E+00          5.2936330336E+04          0.0000000000E+00          4.4138355464E+02          4.4735248279E+02          2.0157108764E+00          2.0382270130E+00          8.6047031270E-01          
2021-10-15                17:00:17.529              287.70853622              6905.004869               288.70853622              1634317217.529            0                         963                       1.4000592911E+02          4.5000328064E+01          4.0000000000E+01          4.4951744080E+01          4.4999595642E+01          1.0000000000E+00          0.0000000000E+00          5.2943682634E+04          0.0000000000E+00          4.4145774929E+02          4.4735248279E+02          2.0157108764E+00          2.0382270130E+00          8.6047031270E-01          
2021-10-15                17:00:18.029              287.70854201              6905.005008               288.70854201              1634317218.030            0                         963                       1.4000802612E+02          4.5000328064E+01          4.0000000000E+01          4.4951744080E+01          4.4999595642E+01          3.0000000000E+00          0.0000000000E+00          5.2944617188E+04          0.0000000000E+00          4.4145774929E+02          4.4741535253E+02          2.0157108764E+00          2.0379667722E+00          8.5818061508E-01          
2021-10-15                17:00:19.596              287.70856015              6905.005444               288.70856015              1634317219.597            0                         963                       1.4001699232E+02          4.5000308688E+01          4.0000000000E+01          4.4951724703E+01          4.4999582725E+01          2.0000000000E+00          0.0000000000E+00          5.2951408585E+04          0.0000000000E+00          4.4145774929E+02          4.4741535253E+02          2.0156662840E+00          2.0379667722E+00          8.5818061508E-01          
2021-10-15                17:00:20.506              287.70857068              6905.005696               288.70857068              1634317220.507            0                         963                       1.4002941895E+02          4.5000144958E+01          4.0000000000E+01          4.4951560974E+01          4.4999473572E+01          1.0000000000E+00          0.0000000000E+00          5.2957242188E+04          0.0000000000E+00          4.4147004151E+02          4.4741535253E+02          2.0156662840E+00          2.0379667722E+00          8.5818061508E-01          
