DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2021-10-15                04:48:10.148              287.20011747              6892.802819               288.20011747              1634273290.149            0                         963                       1.3999221802E+02          4.5000205994E+01          3.9875000000E+01          4.4951805115E+01          4.5000236511E+01          2.0000000000E+00          0.0000000000E+00          5.2140242188E+04          0.0000000000E+00          4.2227236941E+02          4.3056111538E+02          2.0869687791E+00          2.1206917675E+00          1.2425336395E+00          
2021-10-15                04:48:11.058              287.20012799              6892.803072               288.20012799              1634273291.058            0                         963                       1.4000965283E+02          4.5000205994E+01          3.9917817680E+01          4.4951805115E+01          4.5000236511E+01          1.0000000000E+00          0.0000000000E+00          5.2146714304E+04          0.0000000000E+00          4.2223536094E+02          4.3056111538E+02          2.0869687791E+00          2.1206917675E+00          1.2425336395E+00          
2021-10-15                04:48:11.565              287.20013387              6892.803213               288.20013387              1634273291.566            0                         963                       1.3998265076E+02          4.5000205994E+01          3.9875000000E+01          4.4951805115E+01          4.5000236511E+01          3.0000000000E+00          0.0000000000E+00          5.2139476562E+04          0.0000000000E+00          4.2223536094E+02          4.3050978341E+02          2.0869687791E+00          2.1204237652E+00          1.2414269968E+00          
2021-10-15                04:48:13.141              287.20015209              6892.803650               288.20015209              1634273293.141            0                         963                       1.4000250599E+02          4.5000205994E+01          3.9937500000E+01          4.4951805115E+01          4.5000236511E+01          2.0000000000E+00          0.0000000000E+00          5.2144326699E+04          0.0000000000E+00          4.2223536094E+02          4.3050978341E+02          2.0866266625E+00          2.1204237652E+00          1.2414269968E+00          
2021-10-15                04:48:14.042              287.20016253              6892.803901               288.20016253              1634273294.043            0                         963                       1.4003587094E+02          4.5000205994E+01          3.9937500000E+01          4.4951805115E+01          4.5000236511E+01          1.0000000000E+00          0.0000000000E+00          5.2156430648E+04          0.0000000000E+00          4.2227027915E+02          4.3050978341E+02          2.0866266625E+00          2.1204237652E+00          1.2414269968E+00          
2021-10-15                04:48:14.543              287.20016833              6892.804040               288.20016833              1634273294.544            0                         963                       1.4001647949E+02          4.5000205994E+01          3.9937500000E+01          4.4951805115E+01          4.5000236511E+01          3.0000000000E+00          0.0000000000E+00          5.2154035156E+04          0.0000000000E+00          4.2227027915E+02          4.3054090315E+02          2.0866266625E+00          2.1200580551E+00          1.2412084176E+00          
2021-10-15                04:48:16.115              287.20018652              6892.804476               288.20018652              1634273296.115            0                         963                       1.4000921195E+02          4.5000083923E+01          3.9875000000E+01          4.4951805115E+01          4.5000205994E+01          2.0000000000E+00          0.0000000000E+00          5.2155040840E+04          0.0000000000E+00          4.2227027915E+02          4.3054090315E+02          2.0868889291E+00          2.1200580551E+00          1.2412084176E+00          
2021-10-15                04:48:17.023              287.20019703              6892.804729               288.20019703              1634273297.023            0                         963                       1.3999944719E+02          4.5000083923E+01          3.9875000000E+01          4.4951805115E+01          4.5000205994E+01          1.0000000000E+00          0.0000000000E+00          5.2153630587E+04          0.0000000000E+00          4.2220311230E+02          4.3054090315E+02          2.0868889291E+00          2.1200580551E+00          1.2412084176E+00          
2021-10-15                04:48:17.526              287.20020285              6892.804868               288.20020285              1634273297.526            0                         963                       1.3998939514E+02          4.5000083923E+01          3.9875000000E+01          4.4951805115E+01          4.5000205994E+01          3.0000000000E+00          0.0000000000E+00          5.2149890625E+04          0.0000000000E+00          4.2220311230E+02          4.3046388761E+02          2.0868889291E+00          2.1202900418E+00          1.2389040079E+00          
2021-10-15                04:48:19.101              287.20022109              6892.805306               288.20022109              1634273299.102            0                         963                       1.3999138925E+02          4.5000083923E+01          3.9875000000E+01          4.4951805115E+01          4.5000205994E+01          2.0000000000E+00          0.0000000000E+00          5.2146705497E+04          0.0000000000E+00          4.2220311230E+02          4.3046388761E+02          2.0866043001E+00          2.1202900418E+00          1.2389040079E+00          
2021-10-15                04:48:20.019              287.20023171              6892.805561               288.20023171              1634273300.020            0                         963                       1.4000880930E+02          4.4999950388E+01          3.9875000000E+01          4.4951649323E+01          4.5000161482E+01          1.0000000000E+00          0.0000000000E+00          5.2151144747E+04          0.0000000000E+00          4.2218611305E+02          4.3046388761E+02          2.0866043001E+00          2.1202900418E+00          1.2389040079E+00          
