DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2021-10-15                15:59:53.217              287.66658816              6903.998116               288.66658816              1634313593.217            0                         963                       0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-10-15                15:59:54.142              287.66659888              6903.998373               288.66659888              1634313594.143            0                         963                       0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-10-15                15:59:54.756              287.66660598              6903.998544               288.66660598              1634313594.757            0                         963                       0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-10-15                15:59:56.424              287.66662529              6903.999007               288.66662529              1634313596.425            0                         963                       0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-10-15                15:59:57.335              287.66663582              6903.999260               288.66663582              1634313597.335            0                         963                       0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-10-15                15:59:57.941              287.66664285              6903.999428               288.66664285              1634313597.942            0                         963                       0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-10-15                15:59:59.640              287.66666250              6903.999900               288.66666250              1634313599.640            0                         963                       0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-10-15                16:00:00.552              287.66667306              6904.000153               288.66667306              1634313600.552            0                         963                       1.4004304879E+02          4.4751976013E+01          3.7500000000E+01          4.4683311462E+01          4.4847801208E+01          1.0000000000E+00          0.0000000000E+00          5.2662960567E+04          0.0000000000E+00          4.6033816373E+02          4.6698326686E+02          1.9767881379E+00          1.9996237017E+00          9.2418523315E-01          
2021-10-15                16:00:01.154              287.66668003              6904.000321               288.66668003              1634313601.155            0                         963                       1.4002768179E+02          4.4751976013E+01          3.7500000000E+01          4.4683311462E+01          4.4847801208E+01          3.0000000000E+00          0.0000000000E+00          5.2662385517E+04          0.0000000000E+00          4.6033816373E+02          4.6702133097E+02          1.9767881379E+00          2.0002676403E+00          9.2324929778E-01          
2021-10-15                16:00:02.845              287.66669959              6904.000790               288.66669959              1634313602.845            0                         963                       1.3999642056E+02          4.4751976013E+01          3.7500000000E+01          4.4683311462E+01          4.4847801208E+01          2.0000000000E+00          0.0000000000E+00          5.2658885293E+04          0.0000000000E+00          4.6033816373E+02          4.6702133097E+02          1.9760895851E+00          2.0002676403E+00          9.2324929778E-01          
2021-10-15                16:00:03.747              287.66671005              6904.001041               288.66671005              1634313603.748            0                         963                       1.3996862316E+02          4.4751976013E+01          3.7500000000E+01          4.4683311462E+01          4.4847801208E+01          1.0000000000E+00          0.0000000000E+00          5.2652696884E+04          0.0000000000E+00          4.6035092059E+02          4.6702133097E+02          1.9760895851E+00          2.0002676403E+00          9.2324929778E-01          
2021-10-15                16:00:04.351              287.66671704              6904.001209               288.66671704              1634313604.352            0                         963                       1.3996890259E+02          4.4751976013E+01          3.7500000000E+01          4.4683311462E+01          4.4847801208E+01          3.0000000000E+00          0.0000000000E+00          5.2649609375E+04          0.0000000000E+00          4.6035092059E+02          4.6703174384E+02          1.9760895851E+00          1.9995519114E+00          9.2349390141E-01          
2021-10-15                16:00:06.062              287.66673684              6904.001684               288.66673684              1634313606.063            0                         963                       1.4002183924E+02          4.4756566113E+01          3.7500000000E+01          4.4701973840E+01          4.4862688834E+01          2.0000000000E+00          0.0000000000E+00          5.2662941549E+04          0.0000000000E+00          4.6035092059E+02          4.6703174384E+02          1.9764499256E+00          1.9995519114E+00          9.2349390141E-01          
2021-10-15                16:00:06.979              287.66674744              6904.001939               288.66674744              1634313606.979            0                         963                       1.4000102832E+02          4.4756614685E+01          3.7552831492E+01          4.4702171326E+01          4.4862846375E+01          1.0000000000E+00          0.0000000000E+00          5.2661760381E+04          0.0000000000E+00          4.5986500587E+02          4.6703174384E+02          1.9764499256E+00          1.9995519114E+00          9.2349390141E-01          
2021-10-15                16:00:07.595              287.66675458              6904.002110               288.66675458              1634313607.596            0                         963                       1.3998622131E+02          4.4756614685E+01          3.7562500000E+01          4.4702171326E+01          4.4862846375E+01          3.0000000000E+00          0.0000000000E+00          5.2658503906E+04          0.0000000000E+00          4.5986500587E+02          4.6653512767E+02          1.9764499256E+00          1.9999037021E+00          9.2225067696E-01          
2021-10-15                16:00:09.165              287.66677275              6904.002546               288.66677275              1634313609.166            0                         963                       1.4001691920E+02          4.4756614685E+01          3.7544829843E+01          4.4702171326E+01          4.4862846375E+01          2.0000000000E+00          0.0000000000E+00          5.2669932735E+04          0.0000000000E+00          4.5986500587E+02          4.6653512767E+02          1.9758307757E+00          1.9999037021E+00          9.2225067696E-01          
2021-10-15                16:00:10.085              287.66678339              6904.002801               288.66678339              1634313610.085            0                         963                       1.4002080532E+02          4.4759955095E+01          3.7500000000E+01          4.4715147535E+01          4.4872931844E+01          1.0000000000E+00          0.0000000000E+00          5.2673355922E+04          0.0000000000E+00          4.5945521943E+02          4.6653512767E+02          1.9758307757E+00          1.9999037021E+00          9.2225067696E-01          
