DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2021-10-15                12:00:25.007              287.50028944              6900.006947               288.50028944              1634299225.008            0                         963                       1.3998635864E+02          4.5000602722E+01          4.2062500000E+01          4.4951683044E+01          4.5001304626E+01          3.0000000000E+00          0.0000000000E+00          5.3122812500E+04          0.0000000000E+00          4.3648357780E+02          4.4514037426E+02          1.9799536222E+00          2.0120756524E+00          1.2565826052E+00          
2021-10-15                12:00:26.558              287.50030738              6900.007377               288.50030738              1634299226.558            0                         963                       1.4002944074E+02          4.5000602722E+01          4.2040013228E+01          4.4951683044E+01          4.5001304626E+01          2.0000000000E+00          0.0000000000E+00          5.3135385913E+04          0.0000000000E+00          4.3648357780E+02          4.4514037426E+02          1.9814164777E+00          2.0120756524E+00          1.2565826052E+00          
2021-10-15                12:00:27.471              287.50031796              6900.007631               288.50031796              1634299227.472            0                         963                       1.4001643551E+02          4.5000602722E+01          4.2062500000E+01          4.4951683044E+01          4.5001304626E+01          1.0000000000E+00          0.0000000000E+00          5.3138294147E+04          0.0000000000E+00          4.3613190356E+02          4.4514037426E+02          1.9814164777E+00          2.0120756524E+00          1.2565826052E+00          
2021-10-15                12:00:27.977              287.50032382              6900.007772               288.50032382              1634299227.978            0                         963                       1.4000253296E+02          4.5000602722E+01          4.2062500000E+01          4.4951683044E+01          4.5001304626E+01          3.0000000000E+00          0.0000000000E+00          5.3136066406E+04          0.0000000000E+00          4.3613190356E+02          4.4478804057E+02          1.9814164777E+00          2.0135856963E+00          1.2586814825E+00          
2021-10-15                12:00:29.533              287.50034183              6900.008204               288.50034183              1634299229.534            0                         963                       1.3998546968E+02          4.5000514560E+01          4.2062500000E+01          4.4951683044E+01          4.5001069528E+01          2.0000000000E+00          0.0000000000E+00          5.3127738426E+04          0.0000000000E+00          4.3613190356E+02          4.4478804057E+02          1.9817735746E+00          2.0135856963E+00          1.2586814825E+00          
2021-10-15                12:00:30.446              287.50035238              6900.008457               288.50035238              1634299230.446            0                         963                       1.3998583004E+02          4.5000511169E+01          4.2062500000E+01          4.4951683044E+01          4.5001060486E+01          1.0000000000E+00          0.0000000000E+00          5.3126527453E+04          0.0000000000E+00          4.3587860268E+02          4.4478804057E+02          1.9817735746E+00          2.0135856963E+00          1.2586814825E+00          
2021-10-15                12:00:30.947              287.50035819              6900.008597               288.50035819              1634299230.948            0                         963                       1.3997584534E+02          4.5000511169E+01          4.2062500000E+01          4.4951683044E+01          4.5001060486E+01          3.0000000000E+00          0.0000000000E+00          5.3120796875E+04          0.0000000000E+00          4.3587860268E+02          4.4452302399E+02          1.9817735746E+00          2.0139237310E+00          1.2546680302E+00          
2021-10-15                12:00:32.512              287.50037630              6900.009031               288.50037630              1634299232.512            0                         963                       1.4001015229E+02          4.5000511169E+01          4.2062500000E+01          4.4951683044E+01          4.5001060486E+01          2.0000000000E+00          0.0000000000E+00          5.3143714353E+04          0.0000000000E+00          4.3587860268E+02          4.4452302399E+02          1.9825736242E+00          2.0139237310E+00          1.2546680302E+00          
2021-10-15                12:00:33.430              287.50038693              6900.009286               288.50038693              1634299233.431            0                         963                       1.4000449949E+02          4.5000511169E+01          4.2062500000E+01          4.4951683044E+01          4.5001060486E+01          1.0000000000E+00          0.0000000000E+00          5.3145046940E+04          0.0000000000E+00          4.3620941352E+02          4.4452302399E+02          1.9825736242E+00          2.0139237310E+00          1.2546680302E+00          
2021-10-15                12:00:33.937              287.50039280              6900.009427               288.50039280              1634299233.938            0                         963                       1.4001271057E+02          4.5000511169E+01          4.2062500000E+01          4.4951683044E+01          4.5001060486E+01          3.0000000000E+00          0.0000000000E+00          5.3148417969E+04          0.0000000000E+00          4.3620941352E+02          4.4484249847E+02          1.9825736242E+00          2.0146702615E+00          1.2535613321E+00          
2021-10-15                12:00:35.516              287.50041106              6900.009866               288.50041106              1634299235.516            0                         963                       1.3997254121E+02          4.5000557185E+01          4.2062500000E+01          4.4951706052E+01          4.5001164022E+01          2.0000000000E+00          0.0000000000E+00          5.3128806549E+04          0.0000000000E+00          4.3620941352E+02          4.4484249847E+02          1.9838508285E+00          2.0146702615E+00          1.2535613321E+00          
2021-10-15                12:00:36.447              287.50042185              6900.010124               288.50042185              1634299236.448            0                         963                       1.3997192383E+02          4.5000633240E+01          4.2062500000E+01          4.4951744080E+01          4.5001335144E+01          1.0000000000E+00          0.0000000000E+00          5.3123976562E+04          0.0000000000E+00          4.3594452640E+02          4.4484249847E+02          1.9838508285E+00          2.0146702615E+00          1.2535613321E+00          
2021-10-15                12:00:36.957              287.50042774              6900.010266               288.50042774              1634299236.957            0                         963                       1.3997192383E+02          4.5000633240E+01          4.2062500000E+01          4.4951744080E+01          4.5001335144E+01          3.0000000000E+00          0.0000000000E+00          5.3123976562E+04          0.0000000000E+00          4.3594452640E+02          4.4457415669E+02          1.9838508285E+00          2.0159747938E+00          1.2551798135E+00          
2021-10-15                12:00:38.520              287.50044584              6900.010700               288.50044584              1634299238.521            0                         963                       1.3997933839E+02          4.5000633240E+01          4.2062500000E+01          4.4951744080E+01          4.5001335144E+01          2.0000000000E+00          0.0000000000E+00          5.3121811694E+04          0.0000000000E+00          4.3594452640E+02          4.4457415669E+02          1.9832957583E+00          2.0159747938E+00          1.2551798135E+00          
2021-10-15                12:00:39.427              287.50045633              6900.010952               288.50045633              1634299239.427            0                         963                       1.3996335990E+02          4.5000633240E+01          4.2062500000E+01          4.4951744080E+01          4.5001335144E+01          1.0000000000E+00          0.0000000000E+00          5.3112629692E+04          0.0000000000E+00          4.3662370189E+02          4.4457415669E+02          1.9832957583E+00          2.0159747938E+00          1.2551798135E+00          
2021-10-15                12:00:39.931              287.50046218              6900.011092               288.50046218              1634299239.932            0                         963                       1.3995320129E+02          4.5000652020E+01          4.2062500000E+01          4.4951668959E+01          4.5001297584E+01          3.0000000000E+00          0.0000000000E+00          5.3105975060E+04          0.0000000000E+00          4.3662370189E+02          4.4527654269E+02          1.9832957583E+00          2.0154470011E+00          1.2563525338E+00          
2021-10-15                12:00:41.505              287.50048038              6900.011529               288.50048038              1634299241.505            0                         963                       1.3998742555E+02          4.5000694275E+01          4.2062500000E+01          4.4951499939E+01          4.5001213074E+01          2.0000000000E+00          0.0000000000E+00          5.3108843791E+04          0.0000000000E+00          4.3662370189E+02          4.4527654269E+02          1.9822985493E+00          2.0154470011E+00          1.2563525338E+00          
2021-10-15                12:00:42.413              287.50049089              6900.011781               288.50049089              1634299242.413            0                         963                       1.4002138430E+02          4.5000694275E+01          4.2075768156E+01          4.4951499939E+01          4.5001213074E+01          1.0000000000E+00          0.0000000000E+00          5.3118685427E+04          0.0000000000E+00          4.3694722076E+02          4.4527654269E+02          1.9822985493E+00          2.0154470011E+00          1.2563525338E+00          
2021-10-15                12:00:42.926              287.50049683              6900.011924               288.50049683              1634299242.926            0                         963                       1.4001744080E+02          4.5000694275E+01          4.2125000000E+01          4.4951499939E+01          4.5001213074E+01          3.0000000000E+00          0.0000000000E+00          5.3119257812E+04          0.0000000000E+00          4.3694722076E+02          4.4560753810E+02          1.9822985493E+00          2.0144375768E+00          1.2554840073E+00          
2021-10-15                12:00:44.499              287.50051503              6900.012361               288.50051503              1634299244.499            0                         963                       1.4001647957E+02          4.5000639631E+01          4.2062500000E+01          4.4951554583E+01          4.5001231288E+01          2.0000000000E+00          0.0000000000E+00          5.3119531639E+04          0.0000000000E+00          4.3694722076E+02          4.4560753810E+02          1.9828238126E+00          2.0144375768E+00          1.2554840073E+00          
2021-10-15                12:00:45.414              287.50052564              6900.012615               288.50052564              1634299245.415            0                         963                       1.3999404747E+02          4.5000602722E+01          4.2062500000E+01          4.4951591492E+01          4.5001243591E+01          1.0000000000E+00          0.0000000000E+00          5.3114250993E+04          0.0000000000E+00          4.3667479152E+02          4.4560753810E+02          1.9828238126E+00          2.0144375768E+00          1.2554840073E+00          
2021-10-15                12:00:45.926              287.50053155              6900.012757               288.50053155              1634299245.926            0                         963                       1.3995549011E+02          4.5000602722E+01          4.2062500000E+01          4.4951591492E+01          4.5001243591E+01          3.0000000000E+00          0.0000000000E+00          5.3103484375E+04          0.0000000000E+00          4.3667479152E+02          4.4533002351E+02          1.9828238126E+00          2.0149725226E+00          1.2564423267E+00          
2021-10-15                12:00:47.538              287.50055021              6900.013205               288.50055021              1634299247.538            0                         963                       1.3998907742E+02          4.5000602722E+01          4.2062500000E+01          4.4951591492E+01          4.5001243591E+01          2.0000000000E+00          0.0000000000E+00          5.3108651342E+04          0.0000000000E+00          4.3667479152E+02          4.4533002351E+02          1.9820828835E+00          2.0149725226E+00          1.2564423267E+00          
2021-10-15                12:00:48.451              287.50056079              6900.013459               288.50056079              1634299248.452            0                         963                       1.3999900911E+02          4.5000602722E+01          4.2062500000E+01          4.4951591492E+01          4.5001243591E+01          1.0000000000E+00          0.0000000000E+00          5.3107205715E+04          0.0000000000E+00          4.3669277111E+02          4.4533002351E+02          1.9820828835E+00          2.0149725226E+00          1.2564423267E+00          
2021-10-15                12:00:48.957              287.50056664              6900.013599               288.50056664              1634299248.958            0                         963                       1.4000851440E+02          4.5000602722E+01          4.2062500000E+01          4.4951591492E+01          4.5001243591E+01          3.0000000000E+00          0.0000000000E+00          5.3109539062E+04          0.0000000000E+00          4.3669277111E+02          4.4536184967E+02          1.9820828835E+00          2.0142696366E+00          1.2593389320E+00          
2021-10-15                12:00:50.507              287.50058458              6900.014030               288.50058458              1634299250.508            0                         963                       1.4003105624E+02          4.5000846863E+01          4.2062500000E+01          4.4951591492E+01          4.5001121521E+01          2.0000000000E+00          0.0000000000E+00          5.3127105262E+04          0.0000000000E+00          4.3669277111E+02          4.4536184967E+02          1.9829008015E+00          2.0142696366E+00          1.2593389320E+00          
2021-10-15                12:00:51.411              287.50059505              6900.014281               288.50059505              1634299251.412            0                         963                       1.4000323154E+02          4.5000846863E+01          4.2062500000E+01          4.4951591492E+01          4.5001121521E+01          1.0000000000E+00          0.0000000000E+00          5.3121563286E+04          0.0000000000E+00          4.3640122952E+02          4.4536184967E+02          1.9829008015E+00          2.0142696366E+00          1.2593389320E+00          
2021-10-15                12:00:51.918              287.50060091              6900.014422               288.50060091              1634299251.919            0                         963                       1.3997315275E+02          4.5000846863E+01          4.2062500000E+01          4.4951591492E+01          4.5001121521E+01          3.0000000000E+00          0.0000000000E+00          5.3113170222E+04          0.0000000000E+00          4.3640122952E+02          4.4506960216E+02          1.9829008015E+00          2.0151197128E+00          1.2578952412E+00          
2021-10-15                12:00:53.473              287.50061890              6900.014854               288.50061890              1634299253.473            0                         963                       1.3999411600E+02          4.5000846863E+01          4.2062500000E+01          4.4951591492E+01          4.5001121521E+01          2.0000000000E+00          0.0000000000E+00          5.3115579014E+04          0.0000000000E+00          4.3640122952E+02          4.4506960216E+02          1.9822967489E+00          2.0151197128E+00          1.2578952412E+00          
2021-10-15                12:00:54.382              287.50062943              6900.015106               288.50062943              1634299254.383            0                         963                       1.3999399741E+02          4.5000842430E+01          4.2062500000E+01          4.4951591492E+01          4.5001121521E+01          1.0000000000E+00          0.0000000000E+00          5.3113202078E+04          0.0000000000E+00          4.3655405518E+02          4.4506960216E+02          1.9822967489E+00          2.0151197128E+00          1.2578952412E+00          
2021-10-15                12:00:54.894              287.50063535              6900.015248               288.50063535              1634299254.894            0                         963                       1.3997186279E+02          4.5000816345E+01          4.2062500000E+01          4.4951591492E+01          4.5001121521E+01          3.0000000000E+00          0.0000000000E+00          5.3105847656E+04          0.0000000000E+00          4.3655405518E+02          4.4521821281E+02          1.9822967489E+00          2.0144789301E+00          1.2572664475E+00          
2021-10-15                12:00:56.460              287.50065348              6900.015684               288.50065348              1634299256.461            0                         963                       1.4002675593E+02          4.5000816345E+01          4.2062500000E+01          4.4951591492E+01          4.5001121521E+01          2.0000000000E+00          0.0000000000E+00          5.3119391566E+04          0.0000000000E+00          4.3655405518E+02          4.4521821281E+02          1.9823913864E+00          2.0144789301E+00          1.2572664475E+00          
2021-10-15                12:00:57.390              287.50066424              6900.015942               288.50066424              1634299257.390            0                         963                       1.3997510347E+02          4.5000816345E+01          4.2062500000E+01          4.4951591492E+01          4.5001121521E+01          1.0000000000E+00          0.0000000000E+00          5.3107515431E+04          0.0000000000E+00          4.3638860687E+02          4.4521821281E+02          1.9823913864E+00          2.0144789301E+00          1.2572664475E+00          
